mandt,kunnr,land1,name1,name2,ort01,pstlz,regio,sortl,stras,telf1,telfx,xcpdk,adrnr,mcod1,mcod2,mcod3,anred,aufsd,bahne,bahns,bbbnr,bbsnr,begru,brsch,bubkz,datlt,erdat,ernam,exabl,faksd,fiskn,knazk,knrza,konzs,ktokd,kukla,lifnr,lifsd,locco,loevm,name3,name4,niels,ort02,pfach,pstl2,counc,cityc,rpmkr,sperr,spras,stcd1,stcd2,stkza,stkzu,telbx,telf2,teltx,telx1,lzone,xzemp,vbund,stceg,dear1,dear2,dear3,dear4,dear5,gform,bran1,bran2,bran3,bran4,bran5,ekont,umsat,umjah,uwaer,jmzah,jmjah,katr1,katr2,katr3,katr4,katr5,katr6,katr7,katr8,katr9,katr10,stkzn,umsa1,txjcd,periv,abrvw,inspbydebi,inspatdebi,ktocd,pfort,werks,dtams,dtaws,duefl,hzuor,sperz,etikg,civve,milve,kdkg1,kdkg2,kdkg3,kdkg4,kdkg5,xknza,fityp,stcdt,stcd3,stcd4,stcd5,stcd6,xicms,xxipi,xsubt,cfopc,txlw1,txlw2,ccc01,ccc02,ccc03,ccc04,cassd,knurl,j_1kfrepre,j_1kftbus,j_1kftind,confs,updat,uptim,nodel,dear6,cvp_xblck,suframa,rg,exp,uf,rgdate,ric,rne,rnedate,cnae,legalnat,crtn,icmstaxpay,indtyp,tdt,comsize,decregpc,vso_r_palhgt,vso_r_pal_ul,vso_r_pk_mat,vso_r_matpal,vso_r_i_no_lyr,vso_r_one_mat,vso_r_one_sort,vso_r_uld_side,vso_r_load_pref,vso_r_dpoint,alc,pmt_office,fee_schedule,duns,duns4,sam_ue_id,sam_eft_ind,psofg,psois,pson1,pson2,pson3,psovn,psotl,psohs,psost,psoo1,psoo2,psoo3,psoo4,psoo5,operation_flag,is_deleted,recordstamp
200,CUST54,CA,Janie Leith,,Miami,33101,FL,,456 455 Silver Road,,,,15189,,,,,,,,49.0,49.0,,,0.0,0.0,2006-12-13,UNICORN,,,0.0,0.0,,,ZAG12,,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.0,,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306550,0.0,0.0,0.0,,,,,0.0,0.0,X,49.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,49.0,,,,49.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-19 02:45:49+00:00
200,CUST55,CA,Avelina Pilchowski,,New York,10001,NY,,456 455 Silver Road,,,,15190,,,,,,,,50.0,50.0,,,0.0,0.0,2006-12-14,UNICORN,,,0.0,0.0,,,0010,22.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306551,0.0,0.0,0.0,,,,,0.0,0.0,X,50.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,50.0,,,,50.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-20 02:45:49+00:00
200,CUST56,US,Yer Schnabel,,New York,10001,NY,,205 Sandy Road,,,,15191,,,,,,,,51.0,51.0,,,0.0,0.0,2006-12-15,UNICORN,,,0.0,0.0,,,0001,103.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0,,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306552,0.0,0.0,0.0,,,,,0.0,0.0,X,51.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,51.0,,,,51.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-21 02:45:49+00:00
200,CUST57,US,Coffee and Co.,,Chicago,60007,IL,,40 State St.,,,,15192,,,,,,,,52.0,52.0,,,0.0,0.0,2006-12-16,UNICORN,,,0.0,0.0,,,0001,108.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,52.0,,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306553,0.0,0.0,0.0,,,,,0.0,0.0,X,52.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,52.0,,,,52.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-22 02:45:49+00:00
200,CUST58,US,Barry Last Pastries,,Denver,80014,CO,,6 Palo Alto Airfield,,,,15193,,,,,,,,53.0,53.0,,,0.0,0.0,2006-12-17,UNICORN,,,0.0,0.0,,,0001,,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,53.0,,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306554,0.0,0.0,0.0,,,,,0.0,0.0,X,53.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,53.0,,,,53.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-23 02:45:49+00:00
200,CUST59,US,Marla Bittman Catering Service,,Miami,33101,FL,,456 455 Silver Road,,,,15194,,,,,,,,54.0,54.0,,,0.0,0.0,2006-12-18,UNICORN,,,0.0,0.0,,,ZAG13,,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,54.0,,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306555,0.0,0.0,0.0,,,,,0.0,0.0,X,54.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,54.0,,,,54.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-24 02:45:49+00:00
200,CUST60,US,Becki Flud Roti,,New York,10001,NY,,456 455 Silver Road,,,,15195,,,,,,,,55.0,55.0,,,0.0,0.0,2006-12-19,UNICORN,,,0.0,0.0,,,0011,23.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,55.0,,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306556,0.0,0.0,0.0,,,,,0.0,0.0,X,55.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,55.0,,,,55.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-25 02:45:49+00:00
200,CUST61,CA,Charlesetta Drizin,,New York,10001,NY,,206 Sandy Road,,,,15196,,,,,,,,56.0,56.0,,,0.0,0.0,2006-12-20,UNICORN,,,0.0,0.0,,,0001,113.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,56.0,,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306557,0.0,0.0,0.0,,,,,0.0,0.0,X,56.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,56.0,,,,56.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-26 02:45:49+00:00
200,CUST62,US,Kindra Okuda Foods,,Chicago,60007,IL,,41 State St.,,,,15197,,,,,,,,57.0,57.0,,,0.0,0.0,2006-12-21,UNICORN,,,0.0,0.0,,,0001,118.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,57.0,,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306558,0.0,0.0,0.0,,,,,0.0,0.0,X,57.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,57.0,,,,57.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-27 02:45:49+00:00
200,CUST63,US,Cordia Gravina Ltd,,Denver,80014,CO,,7 Palo Alto Airfield,,,,15198,,,,,,,,58.0,58.0,,,0.0,0.0,2006-12-22,UNICORN,,,0.0,0.0,,,0001,,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,58.0,,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306559,0.0,0.0,0.0,,,,,0.0,0.0,X,58.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,58.0,,,,58.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-28 02:45:49+00:00
200,CUST64,US,Raleigh Mata Co.,,Miami,33101,FL,,456 455 Silver Road,,,,15199,,,,,,,,59.0,59.0,,,0.0,0.0,2006-12-23,UNICORN,,,0.0,0.0,,,ZAG14,,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,59.0,,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306560,0.0,0.0,0.0,,,,,0.0,0.0,X,59.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,59.0,,,,59.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-29 02:45:49+00:00
200,CUST65,US,Lera Rea & Co,,New York,10001,NY,,456 455 Silver Road,,,,15200,,,,,,,,60.0,60.0,,,0.0,0.0,2006-12-24,UNICORN,,,0.0,0.0,,,0012,24.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,60.0,,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306561,0.0,0.0,0.0,,,,,0.0,0.0,X,60.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,60.0,,,,60.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-30 02:45:49+00:00
200,CUST66,US,Market Keomuangtai,,New York,10001,NY,,205 Sandy Road,,,,15201,,,,,,,,61.0,61.0,,,0.0,0.0,2006-12-25,UNICORN,,,0.0,0.0,,,0001,123.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,61.0,,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306562,0.0,0.0,0.0,,,,,0.0,0.0,X,61.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,61.0,,,,61.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-31 02:45:49+00:00
200,CUST67,CA,Eulalia Aultz,,Chicago,60007,IL,,40 State St.,,,,15202,,,,,,,,62.0,62.0,,,0.0,0.0,2006-12-26,UNICORN,,,0.0,0.0,,,0001,128.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62.0,,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306563,0.0,0.0,0.0,,,,,0.0,0.0,X,62.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,62.0,,,,62.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-06-01 02:45:49+00:00
200,CUST68,CA,Verde Limon,,Denver,80014,CO,,6 Palo Alto Airfield,,,,15203,,,,,,,,63.0,63.0,,,0.0,0.0,2006-12-27,UNICORN,,,0.0,0.0,,,0001,,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,63.0,,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306564,0.0,0.0,0.0,,,,,0.0,0.0,X,63.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,63.0,,,,63.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-06-02 02:45:49+00:00
200,CUST69,CA,The best Sandwiches,,Miami,33101,FL,,456 455 Silver Road,,,,15204,,,,,,,,64.0,64.0,,,0.0,0.0,2006-12-28,UNICORN,,,0.0,0.0,,,ZAG15,,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,64.0,,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306565,0.0,0.0,0.0,,,,,0.0,0.0,X,64.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,64.0,,,,64.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-06-03 02:45:49+00:00
200,CUST70,US,Foodie Wholesaler,,New York,10001,NY,,456 455 Silver Road,,,,15205,,,,,,,,65.0,65.0,,,0.0,0.0,2006-12-29,UNICORN,,,0.0,0.0,,,0013,25.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,65.0,,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306566,0.0,0.0,0.0,,,,,0.0,0.0,X,65.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,65.0,,,,65.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-06-04 02:45:49+00:00
200,CUST71,US,The Crazy Icemaker,,New York,10001,NY,,206 Sandy Road,,,,15206,,,,,,,,66.0,66.0,,,0.0,0.0,2006-12-30,UNICORN,,,0.0,0.0,,,0001,133.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,66.0,,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306567,0.0,0.0,0.0,,,,,0.0,0.0,X,66.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,66.0,,,,66.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-06-05 02:45:49+00:00
200,CUST72,US,Marica Seftick,,Chicago,60007,IL,,41 State St.,,,,15207,,,,,,,,67.0,67.0,,,0.0,0.0,2006-12-31,UNICORN,,,0.0,0.0,,,0001,138.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,67.0,,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306568,0.0,0.0,0.0,,,,,0.0,0.0,X,67.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,67.0,,,,67.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-06-06 02:45:49+00:00
200,CUST73,US,Lilian Hulstine,,Denver,80014,CO,,7 Palo Alto Airfield,,,,15208,,,,,,,,68.0,68.0,,,0.0,0.0,2007-01-01,UNICORN,,,0.0,0.0,,,0001,,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,68.0,,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306569,0.0,0.0,0.0,,,,,0.0,0.0,X,68.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,68.0,,,,68.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-06-07 02:45:49+00:00
200,CUST74,US,Norberto Zentz,,Miami,33101,FL,,456 455 Silver Road,,,,15209,,,,,,,,69.0,69.0,,,0.0,0.0,2007-01-02,UNICORN,,,0.0,0.0,,,ZAG16,,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,69.0,,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306570,0.0,0.0,0.0,,,,,0.0,0.0,X,69.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,69.0,,,,69.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-06-08 02:45:49+00:00
200,CUST75,CA,Dominick Swartout,,New York,10001,NY,,456 455 Silver Road,,,,15210,,,,,,,,70.0,70.0,,,0.0,0.0,2007-01-03,UNICORN,,,0.0,0.0,,,0014,26.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,70.0,,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306571,0.0,0.0,0.0,,,,,0.0,0.0,X,70.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,70.0,,,,70.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-06-09 02:45:49+00:00
200,CUST76,US,Ada Burchette,,New York,10001,NY,,207 Sandy Road,,,,15211,,,,,,,,71.0,71.0,,,0.0,0.0,2007-01-04,UNICORN,,,0.0,0.0,,,0001,143.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,71.0,,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306572,0.0,0.0,0.0,,,,,0.0,0.0,X,71.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,71.0,,,,71.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-06-10 02:45:49+00:00
200,0000003251,US,Saputo Inc,,PALO ALTO,94303,CA,A&D,1 Palo Alto Airfield,,,,7941,SAPUTO INC,,PALO ALTO,,,,,0.0,0.0,,,0.0,0.0,2003-11-17,UNICORN,,,0.0,0.0,,,0001,2.0,,,,,,,,SANTA CLARA,,,,,0.0,0.0,E,,,0.0,,0.0,,0.0,,4.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1997.0,USD,25.0,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1200000.0,0508525201,0.0,0.0,0.0,,,,,0.0,0.0,X,0.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:45:49+00:00
50,0001000053,US,TEST 123,,,,,,,,,,23139,TEST 123,,,Mr.,,,,,,,,,,2022-03-10,DEEPAKV,,,,,,,1000,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-17 18:12:54.204099+00:00
50,0001000053,US,TEST 123_Change,,,,,,,,,,23139,TEST 123_CHANGE,,,Mr.,,,,,,,,,,2022-03-10,DEEPAKV,,,,,,,1000,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-20 09:39:56.288276+00:00
50,0001000053,US,Customer-Oregon,,Portland,,OR,OREGON,,,,,23139,CUSTOMER-OREGON,,PORTLAND,Mr.,,,,,,,,,,2022-03-10,DEEPAKV,,,,,,,1000,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-29 06:43:09.202227+00:00
100,0001000053,US,Customer-Oregon,,Portland,,OR,OREGON,,,,,23139,CUSTOMER-OREGON,,PORTLAND,Mr.,,,,,,,,,,2022-03-10,DEEPAKV,,,,,,,1000,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:55:05.064935+00:00
50,0001000060,US,TEST 234,,,,,,,,,,23162,TEST 234,,,,,,,,,,,,,2022-03-20,DEEPAKV,,,,,,,1000,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-20 05:17:02.232703+00:00
50,0001000060,US,TEST 234_Change,,,,,,,,,,23162,TEST 234_CHANGE,,,,,,,,,,,,,2022-03-20,DEEPAKV,,,,,,,1000,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-20 09:40:56.079217+00:00
50,0001000060,US,Customer- Seattle-Tacoma,,Seattle-Tacoma,,WA,SEATTLE-TA,,,,,23162,CUSTOMER- SEATTLE-TACOMA,,SEATTLE-TACOMA,Company,,,,,,,,,,2022-03-20,DEEPAKV,,,,,,,1000,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-03-29 06:44:01.028613+00:00
100,0001000060,US,Customer- Seattle-Tacoma,,Seattle-Tacoma,,WA,SEATTLE-TA,,,,,23162,CUSTOMER- SEATTLE-TACOMA,,SEATTLE-TACOMA,Company,,,,,,,,,,2022-03-20,DEEPAKV,,,,,,,1000,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:55:05.064935+00:00
50,0000000001,AU,Test,,Territory,2612,ACT,TEST,,,,,23110,TEST,,TERRITORY,Mr. and Mrs.,,,,,,,,,,2022-02-28,MAHITHA,,,,,,,0004,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-28 07:02:21.447539+00:00
