mandt,ebeln,ebelp,zekkn,vgabe,gjahr,belnr,buzei,bewtp,bwart,budat,menge,bpmng,dmbtr,wrbtr,waers,arewr,wesbs,bpwes,shkzg,bwtar,elikz,xblnr,lfgja,lfbnr,lfpos,grund,cpudt,cputm,reewr,evere,refwr,matnr,werks,xwsbr,etens,knumv,mwskz,lsmng,lsmeh,ematn,areww,hswae,bamng,charg,bldat,xwoff,xunpl,ernam,srvpos,packno,introw,bekkn,lemin,arewb,rewrb,saprl,menge_pop,bpmng_pop,dmbtr_pop,wrbtr_pop,wesbb,bpweb,weora,arewr_pop,kudif,retamt_fc,retamt_lc,retamtp_fc,retamtp_lc,xmacc,wkurs,inv_item_origin,vbeln_st,vbelp_st,sgt_scat,logsy,et_upd,j_sc_die_comp_f,fsh_season_year,fsh_season,fsh_collection,fsh_theme,wrf_charstc1,wrf_charstc2,wrf_charstc3,operation_flag,is_deleted,recordstamp
250,4500037320,10,,2,2018.0,5105632461,1,Q,,2018-10-13,683431.0,683431.0,80629822.52,72443686.0,EUR,680970.65,,,S,,,,2018.0,5000034123.0,1.0,,2022-03-23,09:30:01,80629822.52,,72443686.0,000000006666666725,1000.0,,,,I0,,,,724436.86,USD,,,2018-10-13,,,MOUNIKAPALI,,,,,,724436.86,72443686.0,750.0,,,,,,,,680970.65,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:30:01.337422+00:00
250,4500039563,10,,2,2018.0,5105632471,1,Q,,2018-10-11,957880.0,957880.0,11300876.66,10153528.0,EUR,954431.63,,,S,,,,2018.0,5000034236.0,1.0,,2022-03-23,09:30:02,11300876.66,,10153528.0,000000006666666724,1000.0,,,,I0,,,,1015352.8,USD,,,2018-10-11,,,MOUNIKAPALI,,,,,,1015352.8,10153528.0,750.0,,,,,,,,954431.63,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:30:02.904346+00:00
250,4500037322,10,,2,2018.0,5105632472,1,Q,,2018-10-11,1153970.0,1153970.0,13614307.27,12232082.0,EUR,1149815.71,,,S,,,,2018.0,5000034121.0,1.0,,2022-03-23,09:30:02,13614307.27,,12232082.0,000000006666666725,1000.0,,,,I0,,,,1223208.2,USD,,,2018-10-11,,,MOUNIKAPALI,,,,,,1223208.2,12232082.0,750.0,,,,,,,,1149815.71,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:30:19.950271+00:00
250,4500042750,10,,2,2018.0,5105632860,1,Q,,2018-12-10,1892732.0,1892732.0,223300735.9,200629592.0,EUR,1885918.16,,,S,,,,2018.0,5000035000.0,1.0,,2022-03-23,09:33:24,223300735.9,,200629592.0,000000006666666728,1000.0,,,,I0,,,,2006295.92,USD,,,2018-12-10,,,MOUNIKAPALI,,,,,,2006295.92,200629592.0,750.0,,,,,,,,1885918.16,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:28.429249+00:00
250,4500038890,10,,2,2018.0,5105632879,1,Q,,2018-12-08,1303075.0,1303075.0,15373418.24,13812595.0,EUR,1298383.93,,,S,,,,2018.0,5000034929.0,1.0,,2022-03-23,09:33:27,15373418.24,,13812595.0,000000006666666723,1000.0,,,,I0,,,,1381259.5,USD,,,2018-12-08,,,MOUNIKAPALI,,,,,,1381259.5,13812595.0,750.0,,,,,,,,1298383.93,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:28.429249+00:00
250,4500037309,10,,2,2018.0,5105632980,1,Q,,2018-12-06,1234822.0,1234822.0,145681829.92,130891132.0,EUR,1230376.64,,,S,,,,2018.0,5000034869.0,1.0,,2022-03-23,09:33:41,145681829.92,,130891132.0,000000006666666725,1000.0,,,,I0,,,,1308911.32,USD,,,2018-12-06,,,MOUNIKAPALI,,,,,,1308911.32,130891132.0,750.0,,,,,,,,1230376.64,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:53.992130+00:00
250,4500037310,10,,2,2018.0,5105633020,1,Q,,2018-12-25,1156731.0,1156731.0,136468809.92,122613486.0,EUR,1152566.77,,,S,,,,2018.0,5000034875.0,1.0,,2022-03-23,09:33:47,136468809.92,,122613486.0,000000006666666725,1000.0,,,,I0,,,,1226134.86,USD,,,2018-12-25,,,MOUNIKAPALI,,,,,,1226134.86,122613486.0,750.0,,,,,,,,1152566.77,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:53.992130+00:00
250,4500037318,10,,2,2018.0,5105632940,1,Q,,2018-12-03,780155.0,780155.0,9204112.66,8269643.0,EUR,777346.44,,,S,,,,2018.0,5000034876.0,1.0,,2022-03-23,09:33:35,9204112.66,,8269643.0,000000006666666725,1000.0,,,,I0,,,,826964.3,USD,,,2018-12-03,,,MOUNIKAPALI,,,,,,826964.3,8269643.0,750.0,,,,,,,,777346.44,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:53.992130+00:00
250,4500038304,10,,2,2018.0,5105632955,1,Q,,2018-12-01,801252.0,801252.0,94530108.46,84932712.0,EUR,798367.49,,,S,,,,2018.0,5000034891.0,1.0,,2022-03-23,09:33:38,94530108.46,,84932712.0,000000006666666726,1000.0,,,,I0,,,,849327.12,USD,,,2018-12-01,,,MOUNIKAPALI,,,,,,849327.12,84932712.0,750.0,,,,,,,,798367.49,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:53.992130+00:00
250,4500038893,10,,2,2018.0,5105633000,1,Q,,2018-12-04,1101644.0,1101644.0,129969755.83,116774264.0,EUR,1097678.08,,,S,,,,2018.0,5000034927.0,1.0,,2022-03-23,09:33:44,129969755.83,,116774264.0,000000006666666723,1000.0,,,,I0,,,,1167742.64,USD,,,2018-12-04,,,MOUNIKAPALI,,,,,,1167742.64,116774264.0,750.0,,,,,,,,1097678.08,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:53.992130+00:00
250,4500039553,10,,2,2018.0,5105632950,1,Q,,2018-12-02,1160402.0,1160402.0,136901907.16,123002612.0,EUR,1156224.55,,,S,,,,2018.0,5000034944.0,1.0,,2022-03-23,09:33:37,136901907.16,,123002612.0,000000006666666724,1000.0,,,,I0,,,,1230026.12,USD,,,2018-12-02,,,MOUNIKAPALI,,,,,,1230026.12,123002612.0,750.0,,,,,,,,1156224.55,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:53.992130+00:00
250,4500039554,10,,2,2018.0,5105632941,1,Q,,2018-12-03,1137511.0,1137511.0,134201272.76,120576166.0,EUR,1133415.96,,,S,,,,2018.0,5000034943.0,1.0,,2022-03-23,09:33:36,134201272.76,,120576166.0,000000006666666724,1000.0,,,,I0,,,,1205761.66,USD,,,2018-12-03,,,MOUNIKAPALI,,,,,,1205761.66,120576166.0,750.0,,,,,,,,1133415.96,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:53.992130+00:00
250,4500039560,10,,2,2018.0,5105632957,1,Q,,2018-12-01,1718280.0,1718280.0,20271923.78,18213768.0,EUR,1712094.19,,,S,,,,2018.0,5000034942.0,1.0,,2022-03-23,09:33:38,20271923.78,,18213768.0,000000006666666724,1000.0,,,,I0,,,,1821376.8,USD,,,2018-12-01,,,MOUNIKAPALI,,,,,,1821376.8,18213768.0,750.0,,,,,,,,1712094.19,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:53.992130+00:00
250,4500042748,10,,2,2018.0,5105633011,1,Q,,2018-12-26,1463604.0,1463604.0,172673072.71,155142024.0,EUR,1458335.03,,,S,,,,2018.0,5000035001.0,1.0,,2022-03-23,09:33:45,172673072.71,,155142024.0,000000006666666728,1000.0,,,,I0,,,,1551420.24,USD,,,2018-12-26,,,MOUNIKAPALI,,,,,,1551420.24,155142024.0,750.0,,,,,,,,1458335.03,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:53.992130+00:00
250,4500038951,10,,2,2018.0,5105633034,1,Q,,2018-12-24,1165050.0,1165050.0,1374502.69,1234953.0,EUR,1160855.82,,,S,,,,2018.0,5000034930.0,1.0,,2022-03-23,09:33:49,1374502.69,,1234953.0,000000006666666723,1000.0,,,,I0,,,,1234953.0,USD,,,2018-12-24,,,MOUNIKAPALI,,,,,,1234953.0,1234953.0,750.0,,,,,,,,1160855.82,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:53.992130+00:00
250,4500038892,10,,2,2018.0,5105633035,1,Q,,2018-12-24,991540.0,991540.0,11697990.61,10510324.0,EUR,987970.46,,,S,,,,2018.0,5000034928.0,1.0,,2022-03-23,09:33:49,11697990.61,,10510324.0,000000006666666723,1000.0,,,,I0,,,,1051032.4,USD,,,2018-12-24,,,MOUNIKAPALI,,,,,,1051032.4,10510324.0,750.0,,,,,,,,987970.46,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:53.992130+00:00
250,4500038299,10,,2,2018.0,5105633051,1,Q,,2018-12-30,575672.0,575672.0,67916631.22,61021232.0,EUR,573599.58,,,S,,,,2018.0,5000034892.0,1.0,,2022-03-23,09:33:51,67916631.22,,61021232.0,000000006666666726,1000.0,,,,I0,,,,610212.32,USD,,,2018-12-30,,,MOUNIKAPALI,,,,,,610212.32,61021232.0,750.0,,,,,,,,573599.58,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:53.992130+00:00
250,4500042746,10,,2,2018.0,5105633069,1,Q,,2018-12-28,1071601.0,1071601.0,126425342.78,113589706.0,EUR,1067743.24,,,S,,,,2018.0,5000035002.0,1.0,,2022-03-23,09:33:54,126425342.78,,113589706.0,000000006666666728,1000.0,,,,I0,,,,1135897.06,USD,,,2018-12-28,,,MOUNIKAPALI,,,,,,1135897.06,113589706.0,750.0,,,,,,,,1067743.24,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:54.277755+00:00
250,4500038245,10,,2,2018.0,5105633092,1,Q,,2018-12-18,761084.0,761084.0,89791168.15,80674904.0,EUR,758344.1,,,S,,,,2018.0,5000034890.0,1.0,,2022-03-23,09:33:57,89791168.15,,80674904.0,000000006666666726,1000.0,,,,I0,,,,806749.04,USD,,,2018-12-18,,,MOUNIKAPALI,,,,,,806749.04,80674904.0,750.0,,,,,,,,758344.1,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:34:03.383477+00:00
250,4500038251,10,,2,2018.0,5105633093,1,Q,,2018-12-18,847046.0,847046.0,99932792.99,89786876.0,EUR,843996.63,,,S,,,,2018.0,5000034889.0,1.0,,2022-03-23,09:33:57,99932792.99,,89786876.0,000000006666666726,1000.0,,,,I0,,,,897868.76,USD,,,2018-12-18,,,MOUNIKAPALI,,,,,,897868.76,89786876.0,750.0,,,,,,,,843996.63,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:34:03.383477+00:00
250,4500037305,10,,2,2018.0,5105633162,1,Q,,2018-12-20,855380.0,855380.0,10091602.16,9067028.0,EUR,852300.63,,,S,,,,2018.0,5000034868.0,1.0,,2022-03-23,09:34:07,10091602.16,,9067028.0,000000006666666725,1000.0,,,,I0,,,,906702.8,USD,,,2018-12-20,,,MOUNIKAPALI,,,,,,906702.8,9067028.0,750.0,,,,,,,,852300.63,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:34:07.501284+00:00
250,4500042747,10,,2,2019.0,5105632559,1,Q,,2019-01-10,1336146.0,1336146.0,157652828.57,141631476.0,EUR,1331335.87,,,S,,,,2019.0,5000035384.0,1.0,,2022-03-23,09:32:43,157652828.57,,141631476.0,000000006666666728,1000.0,,,,I0,,,,1416314.76,USD,,,2019-01-10,,,MOUNIKAPALI,,,,,,1416314.76,141631476.0,750.0,,,,,,,,1331335.87,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:32:43.240286+00:00
250,4500038300,10,,2,2019.0,5105632562,1,Q,,2019-01-10,629523.0,629523.0,74277872.03,66729438.0,EUR,627256.72,,,S,,,,2019.0,5000035229.0,1.0,,2022-03-23,09:32:43,74277872.03,,66729438.0,000000006666666726,1000.0,,,,I0,,,,667294.38,USD,,,2019-01-10,,,MOUNIKAPALI,,,,,,667294.38,66729438.0,750.0,,,,,,,,627256.72,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:32:43.697395+00:00
250,4500038297,10,,2,2019.0,5105632597,1,Q,,2019-01-15,668704.0,668704.0,78900866.43,70882624.0,EUR,666296.67,,,S,,,,2019.0,5000035227.0,1.0,,2022-03-23,09:32:48,78900866.43,,70882624.0,000000006666666726,1000.0,,,,I0,,,,708826.24,USD,,,2019-01-15,,,MOUNIKAPALI,,,,,,708826.24,70882624.0,750.0,,,,,,,,666296.67,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:32:48.584170+00:00
250,4500037306,10,,2,2019.0,5105632685,1,Q,,2019-01-06,894293.0,894293.0,105518274.96,94795058.0,EUR,891073.55,,,S,,,,2019.0,5000035189.0,1.0,,2022-03-23,09:33:00,105518274.96,,94795058.0,000000006666666725,1000.0,,,,I0,,,,947950.58,USD,,,2019-01-06,,,MOUNIKAPALI,,,,,,947950.58,94795058.0,750.0,,,,,,,,891073.55,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:06.527554+00:00
250,4500037311,10,,2,2019.0,5105632692,1,Q,,2019-01-05,792479.0,792479.0,93505167.79,84002774.0,EUR,789626.08,,,S,,,,2019.0,5000035183.0,1.0,,2022-03-23,09:33:01,93505167.79,,84002774.0,000000006666666725,1000.0,,,,I0,,,,840027.74,USD,,,2019-01-05,,,MOUNIKAPALI,,,,,,840027.74,84002774.0,750.0,,,,,,,,789626.08,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:06.527554+00:00
250,4500038305,10,,2,2019.0,5105632704,1,Q,,2019-01-27,930311.0,930311.0,109768064.71,98612966.0,EUR,926961.88,,,S,,,,2019.0,5000035232.0,1.0,,2022-03-23,09:33:02,109768064.71,,98612966.0,000000006666666726,1000.0,,,,I0,,,,986129.66,USD,,,2019-01-27,,,MOUNIKAPALI,,,,,,986129.66,98612966.0,750.0,,,,,,,,926961.88,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:33:06.527554+00:00
