mandt,ebeln,bukrs,bstyp,bsart,bsakz,loekz,statu,aedat,ernam,pincr,lponr,lifnr,spras,zterm,zbd1t,zbd2t,zbd3t,zbd1p,zbd2p,ekorg,ekgrp,waers,wkurs,kufix,bedat,kdatb,kdate,bwbdt,angdt,bnddt,gwldt,ausnr,angnr,ihran,ihrez,verkf,telf1,llief,kunnr,konnr,abgru,autlf,weakt,reswk,lblif,inco1,inco2,ktwrt,submi,knumv,kalsm,stafo,lifre,exnum,unsez,logsy,upinc,stako,frggr,frgsx,frgke,frgzu,frgrl,lands,lphis,adrnr,stceg_l,stceg,absgr,addnr,kornr,memory,procstat,rlwrt,revno,scmproc,reason_code,memorytype,rettp,retpc,dptyp,dppct,dpamt,dpdat,msr_id,hierarchy_exists,threshold_exists,legal_contract,description,release_date,vsart,handoverloc,shipcond,incov,inco2_l,inco3_l,externalsystem,externalreferenceid,ext_rev_tmstmp,force_id,force_cnt,reloc_id,reloc_seq_id,source_logsys,fsh_transaction,fsh_item_group,fsh_vas_last_item,fsh_os_stg_change,vzskz,fsh_snst_status,pohf_type,eq_eindt,eq_werks,fixpo,ekgrp_allow,werks_allow,contract_allow,pstyp_allow,fixpo_allow,key_id_allow,aurel_allow,delper_allow,eindt_allow,ltsnr_allow,otb_level,otb_cond_type,key_id,otb_value,otb_curr,otb_res_value,otb_spec_value,spr_rsn_profile,budg_type,otb_status,otb_reason,check_type,con_otb_req,con_prebook_lev,con_distr_lev,operation_flag,is_deleted,recordstamp
250,4500064699,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2018-06-06,,,,,,,,,,,,,,,,,,,,,,,,,1000064708,RM0000,SAP,,5109.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:44:46.555590+00:00
250,4500064700,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2018-06-06,,,,,,,,,,,,,,,,,,,,,,,,,1000064709,RM0000,SAP,,5110.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:44:46.555590+00:00
250,4500064701,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2018-06-06,,,,,,,,,,,,,,,,,,,,,,,,,1000064710,RM0000,SAP,,5111.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:44:46.777728+00:00
250,4500058212,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,1000058221,RM0000,SAP,,2744.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:35:39.795803+00:00
250,4500058213,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,1000058222,RM0000,SAP,,2745.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:35:39.795803+00:00
250,4500058214,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,1000058223,RM0000,SAP,,2746.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:35:39.795803+00:00
250,4500058215,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,1000058224,RM0000,SAP,,2747.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:35:39.795803+00:00
250,4500058404,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,1000058413,RM0000,SAP,,2878.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:35:56.688373+00:00
250,4500058405,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,1000058414,RM0000,SAP,,2879.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:35:56.688373+00:00
250,4500058406,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,1000058415,RM0000,SAP,,2880.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:35:56.923111+00:00
250,4500058407,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,1000058416,RM0000,SAP,,2881.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:35:56.923111+00:00
250,4500061844,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,1000061853,RM0000,SAP,,4309.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:40:47.987666+00:00
250,4500061845,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,1000061854,RM0000,SAP,,4310.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:40:48.239597+00:00
250,4500061846,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,1000061855,RM0000,SAP,,4311.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:40:48.239597+00:00
250,4500061847,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,1000061856,RM0000,SAP,,4312.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:40:48.487640+00:00
250,4500063546,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,1000063555,RM0000,SAP,,4806.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:43:10.222928+00:00
250,4500063547,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,1000063556,RM0000,SAP,,4807.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:43:10.222928+00:00
250,4500063678,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,1000063687,RM0000,SAP,,4938.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:43:21.652919+00:00
250,4500063679,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,1000063688,RM0000,SAP,,4939.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:43:21.652919+00:00
250,4500063680,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,1000063689,RM0000,SAP,,4940.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:43:21.922037+00:00
250,4500063681,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,1000063690,RM0000,SAP,,4941.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:43:21.922037+00:00
250,4500064506,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,1000064515,RM0000,SAP,,4987.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:44:30.048813+00:00
250,4500064507,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,1000064516,RM0000,SAP,,4988.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:44:30.291013+00:00
250,4500064508,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,1000064517,RM0000,SAP,,4989.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:44:30.291013+00:00
250,4500064509,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,1000064518,RM0000,SAP,,4990.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:44:30.291013+00:00
250,4500064910,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,1000064919,RM0000,SAP,,5158.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:45:04.029352+00:00
250,4500064911,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,1000064920,RM0000,SAP,,5159.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:45:04.029352+00:00
250,4500058244,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,1000058253,RM0000,SAP,,2776.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:35:42.479098+00:00
250,4500058245,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,1000058254,RM0000,SAP,,2777.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:35:42.763720+00:00
250,4500058246,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,1000058255,RM0000,SAP,,2778.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:35:42.763720+00:00
250,4500058247,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,1000058256,RM0000,SAP,,2779.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:35:42.763720+00:00
250,4500058436,EU01,F,NB,,,I,2022-03-21,BHUSHAN,10,10,0000692325,E,,,,,,,EU10,EU1,EUR,1.0,,2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,1000058445,RM0000,SAP,,2910.0,,,1,,,,,,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 08:35:59.610494+00:00
