mandt,vbeln,posnr,pstyv,ernam,erzet,erdat,matnr,matwa,matkl,werks,lgort,charg,lichn,kdmat,prodh,lfimg,meins,vrkme,umvkz,umvkn,ntgew,brgew,gewei,volum,voleh,kztlf,uebtk,uebto,untto,chspl,faksp,mbdat,lgmng,arktx,lgpbe,vbelv,posnv,vbtyv,vgsys,vgbel,vgpos,upflu,uepos,fkrel,ladgr,tragr,komkz,lgnum,lispl,lgtyp,lgpla,bwtex,bwart,bwlvs,kzdlg,bdart,plart,mtart,xchpf,xchar,vgref,posar,bwtar,sumbd,mtvfp,eannr,gsber,vkbur,vkgrp,vtweg,spart,grkor,fmeng,antlf,vbeaf,vbeav,stafo,wavwr,kzwi1,kzwi2,kzwi3,kzwi4,kzwi5,kzwi6,sobkz,aedat,ean11,kvgr1,kvgr2,kvgr3,kvgr4,kvgr5,mvgr1,mvgr2,mvgr3,mvgr4,mvgr5,vpzuo,vgtyp,rfvgtyp,kostl,kokrs,paobjnr,prctr,ps_psp_pnr,aufnr,posnr_pp,kdauf,kdpos,vpmat,vpwrk,prbme,umref,knttp,kzvbr,fipos,fistl,geber,pckpf,bedar_lf,cmpnt,kcmeng,kcbrgew,kcntgew,kcvolum,uecha,cuobj,cuobj_ch,anzsn,serail,kcgewei,kcvoleh,sernr,abrli,abart,abrvw,qplos,qtlos,nachl,magrv,objko,objpo,aeskd,shkzg,prosa,uepvw,empst,abtnr,koqui,stadat,aktnr,knumh_ch,prefe,exart,clint,chmvs,abeln,abelp,lfimg_flo,lgmng_flo,kcmeng_flo,kzumw,kmpmg,aurel,kpein,kmein,netpr,netwr,kowrr,kzbew,mfrgr,chhpv,abfor,abges,mbuhr,wktnr,wktps,j_1bcfop,j_1btaxlw1,j_1btaxlw2,j_1btxsdc,situa,rsnum,rspos,rsart,kannr,kzfme,profl,kcmengvme,kcmengvmef,kzbws,pspnr,eprio,rules,kzbef,mprof,ematn,lgbzo,handle,verurpos,lifexpos,noatp,nopck,rblvs,berid,bestq,umbsq,ummat,umwrk,umlgo,umcha,umbar,umsok,sonum,usonu,akkur,akmng,vkgru,shkzg_um,insmk,kzech,flgwm,berkz,hupos,nowab,konto,kzear,hsdat,vfdat,lfgja,lfbnr,lfpos,grund,fobwa,dlvtp,exbwr,bpmng,exvkw,cmpre_flt,kzpod,lfdez,umrev,podrel,kzuml,fkber,grant_nbr,kzwso,gmcontrol,posting_change,um_ps_psp_pnr,pre_vl_etens,spe_gen_elikz,spe_scrap_ind,spe_auth_number,spe_inspout_guid,spe_follow_up,spe_exp_date_ext,spe_exp_date_int,spe_auth_complet,ormng,spe_atp_tmstmp,spe_orig_sys,spe_lieffz,spe_imwrk,spe_lifexpos2,spe_except_code,spe_keep_qty,spe_alternate,spe_mat_subst,spe_struc,spe_apo_qntyfac,spe_apo_qntydiv,spe_herkl,spe_bxp_date_ext,spe_version,spe_compl_mvt,j_1btaxlw4,j_1btaxlw5,j_1btaxlw3,budget_pd,kbnkz,farr_reltype,sitkz,sgt_rcat,sgt_scat,fsh_season_year,fsh_season,fsh_collection,fsh_theme,fsh_kvgr6,fsh_kvgr7,fsh_kvgr8,fsh_kvgr9,fsh_kvgr10,fsh_vas_rel,fsh_vas_prnt_id,fsh_transaction,fsh_item_group,fsh_item,fsh_rsnum,fsh_rspos,cons_order,wrf_charstc1,wrf_charstc2,wrf_charstc3,operation_flag,is_deleted,recordstamp
250,180000042,10,ELN,VISHAKHA,13:07:28,2022-02-03,TEST M1,,GRAINS,1000.0,1001.0,,,,,6.0,KG,KG,1.0,1.0,,,,,,,,,,,,,6.0,Test Material 1,,,,,,4500000064.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXdaUP03l5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 13:07:31.116998+00:00
250,180000741,10,ELN,VISHAKHA,07:52:27,2022-02-04,TEST M1,,GRAINS,2000.0,2001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000016.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXiUojaNbbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-04 07:52:27.398803+00:00
250,180000742,10,ELN,VISHAKHA,07:52:27,2022-02-04,TEST M1,,GRAINS,2000.0,2001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000017.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXiUojaNe5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-04 07:52:27.827365+00:00
250,180000743,10,ELN,VISHAKHA,07:52:27,2022-02-04,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000021.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXiUojaNgbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-04 07:52:27.827365+00:00
250,180000747,10,ELN,VISHAKHA,07:52:28,2022-02-04,TEST M1,,GRAINS,2000.0,2001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000028.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXiUojaNs5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-04 07:52:28.657645+00:00
250,180000754,10,ELN,VISHAKHA,07:52:29,2022-02-04,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000032.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXiUpJg8ybAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-04 07:52:29.515413+00:00
250,180000755,10,ELN,VISHAKHA,07:52:29,2022-02-04,TEST M1,,GRAINS,2000.0,2001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000048.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXiUpJg8}bAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-04 07:52:29.930733+00:00
250,180000756,10,ELN,VISHAKHA,07:52:29,2022-02-04,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000050.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXiUpJg925Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-04 07:52:29.930733+00:00
250,180000757,10,ELN,VISHAKHA,07:52:29,2022-02-04,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000055.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXiUpJg94bAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-04 07:52:29.930733+00:00
250,180000758,10,ELN,VISHAKHA,07:52:29,2022-02-04,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000056.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXiUpJg975Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-04 07:52:30.307321+00:00
250,180000759,10,ELN,VISHAKHA,07:52:30,2022-02-04,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000057.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXiUpJg99bAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-04 07:52:30.307321+00:00
250,180000760,10,ELN,VISHAKHA,07:52:30,2022-02-04,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000058.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXiUpJg9C5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-04 07:52:30.307321+00:00
250,180000761,10,ELN,VISHAKHA,07:52:30,2022-02-04,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000059.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXiUpJg9EbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-04 07:52:30.746755+00:00
250,180000762,10,ELN,VISHAKHA,07:52:30,2022-02-04,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000060.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXiUpJg9H5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-04 07:52:30.746755+00:00
250,180000763,10,ELN,VISHAKHA,07:52:30,2022-02-04,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000061.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXiUpJg9JbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-04 07:52:30.746755+00:00
250,180000764,10,ELN,VISHAKHA,07:52:30,2022-02-04,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000062.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXiUpJg9M5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-04 07:52:31.149426+00:00
250,180000765,10,ELN,VISHAKHA,07:52:30,2022-02-04,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000064.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXiUpJg9ObAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-04 07:52:31.149426+00:00
250,180000766,10,ELN,VISHAKHA,07:52:31,2022-02-04,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000065.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXiUpw3e15Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-04 07:52:31.149426+00:00
250,180000767,10,ELN,VISHAKHA,07:52:31,2022-02-04,TEST M1,,GRAINS,2000.0,2001.0,,,,,20.0,KG,KG,1.0,1.0,,,,,,,,,,,,,20.0,Test Material 1,,,,,,4500000066.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXiUpw3e3bAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-04 07:52:31.557987+00:00
250,180000836,10,ELN,VISHAKHA,07:52:41,2022-02-04,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000047.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXiUsuaj5bAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-04 07:52:41.621981+00:00
250,180000939,10,ELN,VISHAKHA,07:52:56,2022-02-04,TEST M1,,GRAINS,2000.0,2001.0,,,,,20.0,KG,KG,1.0,1.0,,,,,,,,,,,,,20.0,Test Material 1,,,,,,4500000043.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXiUx4FOQ5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-04 07:52:57.254410+00:00
250,180000951,10,ELN,SUMITSAXENA,12:32:47,2022-02-22,TEST M1,,GRAINS,1000.0,1001.0,,,,,6.0,KG,KG,1.0,1.0,,,,,,,,,,,,,6.0,Test Material 1,,,,,,4500000064.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joa{t5F3yz5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-22 12:32:48.315869+00:00
250,180000961,10,ELN,GAIKWADPAWAR,10:16:56,2022-02-25,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500001194.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7jobn87{6E9bAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-25 10:17:15.692034+00:00
250,180000963,10,ELN,GAIKWADPAWAR,11:45:35,2022-02-25,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500001195.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7jobnWusV}f5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-25 11:46:12.750477+00:00
250,180000940,10,ELN,VISHAKHA,07:52:57,2022-02-04,TEST F_SUB,,GRAINS,1000.0,1001.0,,,,,40.0,KG,KG,1.0,1.0,,,,,,,,,,,,,40.0,Test Finished Subcontracting,,,,,,4500000041.0,10.0,,,,,,,,,,,,101.0,,,,,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,40.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST F_SUB,,GW4AW00F7joXiUxgLiCbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-04 07:52:57.254410+00:00
250,180000941,10,ELN,VISHAKHA,07:52:57,2022-02-04,TEST F_SUB,,GRAINS,1000.0,1001.0,,,,,40.0,KG,KG,1.0,1.0,,,,,,,,,,,,,40.0,Test Finished Subcontracting,,,,,,4500000063.0,10.0,,,,,,,,,,,,101.0,,,,,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,40.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST F_SUB,,GW4AW00F7joXiUxgLiF5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-04 07:52:57.654954+00:00
250,180000944,10,ELN,GAIKWADPAWAR,06:06:34,2022-02-07,000000006666666666,,CONDIMENT,2000.0,2001.0,,,,,10.0,KG,KG,1.0,1.0,100.0,,KG,,,,,,,,,,10.0,paprika,,,,,,4500001069.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,000000006666666666,,GW4AW00F7joX{uD21cPbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-07 06:07:16.468785+00:00
