mandt,vbeln,erdat,erzet,ernam,angdt,bnddt,audat,vbtyp,trvog,auart,augru,gwldt,submi,lifsk,faksk,netwr,waerk,vkorg,vtweg,spart,vkgrp,vkbur,gsber,gskst,guebg,gueen,knumv,vdatu,vprgr,autlf,vbkla,vbklt,kalsm,vsbed,fkara,awahr,ktext,bstnk,bsark,bstdk,bstzd,ihrez,bname,telf1,mahza,mahdt,kunnr,kostl,stafo,stwae,aedat,kvgr1,kvgr2,kvgr3,kvgr4,kvgr5,knuma,kokrs,ps_psp_pnr,kurst,kkber,knkli,grupp,sbgrp,ctlpc,cmwae,cmfre,cmnup,cmngv,amtbl,hityp_pr,abrvw,abdis,vgbel,objnr,bukrs_vf,taxk1,taxk2,taxk3,taxk4,taxk5,taxk6,taxk7,taxk8,taxk9,xblnr,zuonr,vgtyp,kalsm_ch,agrzr,aufnr,qmnum,vbeln_grp,scheme_grp,abruf_part,abhod,abhov,abhob,rplnr,vzeit,stceg_l,landtx,xegdr,enqueue_grp,dat_fzau,fmbdat,vsnmr_v,handle,proli,cont_dg,crm_guid,upd_tmstmp,msr_id,tm_ctrl_key,handoverloc,dataaging,glo_log_ref1_hd,psm_budat,fsh_kvgr6,fsh_kvgr7,fsh_kvgr8,fsh_kvgr9,fsh_kvgr10,fsh_rereg,fsh_cq_check,fsh_vrsn_status,fsh_transaction,fsh_vas_cg,fsh_candate,fsh_ss,fsh_os_stg_change,swenr,smenr,phase,mtlaur,stage,hb_cont_reason,hb_expdate,hb_resdate,mill_appl_id,tas,betc,mod_allow,cancel_allow,pay_method,bpn,rep_freq,logsysb,kalcd,multi,sppaym,wtysc_clm_hdr,operation_flag,is_deleted,recordstamp
800,18412,2016-08-18,11:19:30,C5245479,,,2016-08-18,C,0,ZGT1,,,,,,1000.0,USD,5000,10,00,,,,,,,92959,2016-08-29,1,,,,RVAA01,3,ZGT1,100,,,,,,,,,,,JGTS002,,Z00001,JPY,,,,,,,,5000,0.0,,,,,,,,,,,,A,,,,,5000,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2016-08-25,,051MXMaN7jQPf9jS2uvWt0,,,,20160818091949.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,17498,2015-09-11,08:57:31,I304043,,,2015-09-11,C,0,TA,,,,,,80.0,CNY,2800,10,00,,,,,,,90689,2015-09-12,1,,,,RVAA01,1,F2,100,,123#,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-09-11,,051MXMaN7kMMYaisczwBIG,,,,20150911070545.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:23.399543+00:00
800,17605,2015-09-29,11:15:22,I304043,,,2015-09-29,C,0,TA,,,,,,80.0,CNY,2800,10,00,,,,,,,90921,2015-09-30,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-09-29,,051MXMaN7kMPqLCo5ml4iG,,,,20150929091756.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,17606,2015-09-29,11:30:29,I304043,,,2015-09-29,C,0,TA,,,,,,,CNY,2800,10,00,,,,,,,90922,2015-09-30,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-09-29,,051MXMaN7kMPqPPl9D94iG,,,,20150929093421.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,17607,2015-09-30,13:10:04,RFCHYBRIS,,,2015-09-30,C,0,TA,,,,,,1.0,CNY,2800,10,00,,,,,,,90923,2015-10-01,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,,,051MXMaN7kMPx7ZZylA4iG,,,,20151110055318.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17608,2015-09-30,13:20:09,RFCHYBRIS,,,2015-09-30,C,0,TA,,,,,,91.0,CNY,2800,10,00,,,,,,,90924,2015-10-01,1,,,,RVAA01,1,F2,100,,1234567898098876654,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,,,051MXMaN7kMPxAOpOuyaiG,,,,20151110055321.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17609,2015-09-30,13:24:50,I304043,,,2015-09-30,C,0,TA,,,,,,90.0,CNY,2800,10,00,,,,,,,90925,2015-10-01,1,,,,RVAA01,1,F2,100,,ASDFAF,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-09-30,,051MXMaN7kMPxBjATn{4iG,,,,20150930112513.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:23.399543+00:00
800,17610,2015-09-30,13:29:54,RFCHYBRIS,,,2015-09-30,C,0,TA,,,,,,1.0,CNY,2800,10,00,,,,,,,90926,2015-10-01,1,,,,RVAA01,1,F2,100,,1234567890987654,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-09-30,,051MXMaN7kMPxD5uYMu4iG,,,,20151110055323.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17611,2015-09-30,13:46:54,RFCHYBRIS,,,2015-09-30,C,0,TA,,,,,,1.0,CNY,2800,10,00,,,,,,,90927,2015-10-01,1,,,,RVAA01,1,F2,100,,leon debug,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-09-30,,051MXMaN7kMPxHynRcK4iG,,,,20151110055325.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17612,2015-09-30,14:18:51,RFCHYBRIS,,,2015-09-30,C,0,TA,,,,,,1.0,CNY,2800,10,00,,,,,,,90928,2015-10-01,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-09-30,,051MXMaN7kMPxQniy0x4iG,,,,20151110055327.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:23.399543+00:00
800,17613,2015-09-30,14:24:44,RFCHYBRIS,,,2015-09-30,C,0,TA,,,,,,90.0,CNY,2800,10,00,,,,,,,90929,2015-10-01,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-09-30,,051MXMaN7kMPxSRTBkp4iG,,,,20150930122751.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,17614,2015-09-30,14:31:21,RFCHYBRIS,,,2015-09-30,C,0,TA,,,,,,1.0,CNY,2800,10,00,,,,,,,90930,2015-10-01,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-09-30,,051MXMaN7kMPxUIinUl4iG,,,,20151110055329.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:23.399543+00:00
800,17615,2015-09-30,14:39:58,RFCHYBRIS,,,2015-09-30,C,0,TA,,,,,,90.0,CNY,2800,10,00,,,,,,,90931,2015-10-01,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-09-30,,051MXMaN7kMPxWiuza54iG,,,,20150930124045.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,17636,2015-10-13,05:41:53,RFCHYBRIS,,,2015-10-13,C,0,TA,,,,,,1.0,CNY,2800,10,00,,,,,,,91001,2015-10-14,1,,,,RVAA01,1,F2,100,,12345678,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-10-13,,051MXMaN7kMSgufbhx1GLG,,,,20151110055331.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17637,2015-10-13,05:52:37,RFCHYBRIS,,,2015-10-13,C,0,TA,,,,,,1.0,CNY,2800,10,00,,,,,,,91002,2015-10-14,1,,,,RVAA01,1,F2,100,,12345678,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-10-13,,051MXMaN7kMSgxeqY{ymLG,,,,20151110055333.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17641,2015-10-14,10:42:47,RFCHYBRIS,,,2015-10-14,C,0,TA,,,,,,1.0,CNY,2800,10,00,,,,,,,91020,2015-10-15,1,,,,RVAA01,1,F2,100,,120356789012334,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-10-14,,051MXMaN7jMSoV3rPkIQ7W,,,,20151110055335.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17644,2015-10-15,13:40:58,I304043,,,2015-10-15,C,0,TA,,,,,,90.0,CNY,2800,10,00,,,,,,,91027,2015-10-16,1,,,,RVAA01,1,F2,100,,C2FTEST2,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-10-16,,051MXMaN7jMSvZB5rNjQ7W,,,,20151015114610.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:23.399543+00:00
800,17649,2015-10-26,09:20:39,RFCHYBRIS,,,2015-10-26,C,0,TA,,,,,,1.0,CNY,2800,10,00,,,,,,,91078,2015-10-27,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-10-27,,051MXMaN7kMUzquH{Oj3Km,,,,20151110055336.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17652,2015-10-26,10:46:26,RFCHYBRIS,,,2015-10-26,C,0,TA,,,,,,1.0,CNY,2800,10,00,,,,,,,91081,2015-10-27,1,,,,RVAA01,1,F2,100,,123456789,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-10-27,,051MXMaN7kMU{CrOHgOZKm,,,,20151110055339.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17653,2015-10-26,10:54:41,RFCHYBRIS,,,2015-10-26,C,0,TA,,,,,,1.0,CNY,2800,10,00,,,,,,,91082,2015-10-27,1,,,,RVAA01,1,F2,100,,12345678,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-10-27,,051MXMaN7kMU{F9RzC{ZKm,,,,20151110055341.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17654,2015-10-26,13:20:45,RFCHYBRIS,,,2015-10-26,C,0,TA,,,,,,1.0,CNY,2800,10,00,,,,,,,91083,2015-10-27,1,,,,RVAA01,1,F2,100,,test,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-10-27,,051MXMaN7kMU{tyxRnT3Km,,,,20151110055343.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17655,2015-10-26,13:55:44,I304043,,,2015-10-26,C,0,TA,,,,,,1.0,CNY,2800,10,00,,,,,,,91084,2015-10-27,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-10-27,,051MXMaN7kMU}1kjjtUZKm,,,,20151110055345.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:23.399543+00:00
800,17656,2015-10-26,14:59:20,RFCHYBRIS,,,2015-10-26,C,0,TA,,,,,,92.0,CNY,2800,10,00,,,,,,,91085,2015-10-27,1,,,,RVAA01,1,F2,100,,123456789,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-10-27,,051MXMaN7kMU}JTrWDyZKm,,,,20151110055347.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17658,2015-10-26,17:25:53,I304043,,,2015-10-26,C,0,TA,,,,,,92.0,CNY,2800,10,00,,,,,,,91087,2015-10-27,1,,,,RVAA01,1,F2,100,,C2FTEST3,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-10-27,,051MXMaN7kMU}yQwfye3Km,,,,20151110055349.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17659,2015-10-26,17:53:30,I304043,,,2015-10-26,C,0,TA,,,,,,92.0,CNY,2800,10,00,,,,,,,91088,2015-10-27,1,,,,RVAA01,1,F2,100,,C2FTEST3,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-10-27,,051MXMaN7kMVW48I5ng3Km,,,,20151026165418.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:23.399543+00:00
800,17660,2015-10-27,06:25:08,I304043,,,2015-10-27,C,0,TA,,,,,,92.0,CNY,2800,10,00,,,,,,,91098,2015-10-28,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-10-28,,051MXMaN7kMVZM9fMEk3Km,,,,20151110055351.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17661,2015-10-27,07:18:55,RFCHYBRIS,,,2015-10-27,C,0,TA,,,,,,92.0,CNY,2800,10,00,,,,,,,91099,2015-10-28,1,,,,RVAA01,1,F2,100,,123456789,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-10-28,,051MXMaN7kMVZbAZNmb3Km,,,,20151110055353.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17662,2015-10-27,07:46:11,RFCHYBRIS,,,2015-10-27,C,0,TA,,,,,,92.0,CNY,2800,10,00,,,,,,,91100,2015-10-28,1,,,,RVAA01,1,F2,100,,12345678,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-10-28,,051MXMaN7kMVZioRKfHZKm,,,,20151110055355.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17663,2015-10-27,08:17:22,RFCHYBRIS,,,2015-10-27,C,0,TA,,,,,,92.0,CNY,2800,10,00,,,,,,,91101,2015-10-28,1,,,,RVAA01,1,F2,100,,,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-10-28,,051MXMaN7kMVZrVEvoMZKm,,,,20151110055357.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17664,2015-10-27,08:20:57,RFCHYBRIS,,,2015-10-27,C,0,TA,,,,,,92.0,CNY,2800,10,00,,,,,,,91102,2015-10-28,1,,,,RVAA01,1,F2,100,,12345678,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-10-28,,051MXMaN7kMVZsWXMAf3Km,,,,20151110055359.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17665,2015-10-27,08:32:57,RFCHYBRIS,,,2015-10-27,C,0,TA,,,,,,92.0,CNY,2800,10,00,,,,,,,91103,2015-10-28,1,,,,RVAA01,1,F2,100,,leon 123,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-10-28,,051MXMaN7kMVZvrYS{F3Km,,,,20151110055400.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17668,2015-10-29,08:52:45,RFCHYBRIS,,,2015-10-29,C,0,TA,,,,,,92.0,CNY,2800,10,00,,,,,,,91106,2015-10-30,1,,,,RVAA01,1,F2,100,,leon test,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-10-30,,051MXMaN7kMVma3fWBNZKm,,,,20151110055402.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17669,2015-10-29,09:44:20,RFCHYBRIS,,,2015-10-29,C,0,TA,,,,,,92.0,CNY,2800,10,00,,,,,,,91111,2015-10-30,1,,,,RVAA01,1,F2,100,,Leon for Kevin,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-10-30,,051MXMaN7kMVmoVBSXY3Km,,,,20151110055404.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17670,2015-10-29,09:51:47,RFCHYBRIS,,,2015-10-29,C,0,TA,,,,,,92.0,CNY,2800,10,00,,,,,,,91116,2015-10-30,1,,,,RVAA01,1,F2,100,,C2F01,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-10-30,,051MXMaN7kMVmqYmBc4ZKm,,,,20151029090619.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:23.399543+00:00
800,17671,2015-10-29,10:33:46,RFCHYBRIS,,,2015-10-29,C,0,TA,,,,,,92.0,CNY,2800,10,00,,,,,,,91117,2015-10-30,1,,,,RVAA01,1,F2,100,,leon,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-10-30,,051MXMaN7kMVn0JAw4X3Km,,,,20151110055406.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17675,2015-10-30,10:02:46,RFCHYBRIS,,,2015-10-30,C,0,TA,,,,,,92.0,CNY,2800,10,00,,,,,,,91127,2015-10-31,1,,,,RVAA01,1,F2,100,,test,,,,,,,,,0000002800,,,CNY,2015-11-10,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-10-30,,051MXMaN7kMVt9zS5JEZKm,,,,20151110055408.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,17709,2015-11-03,11:50:48,C5212517,,,2015-11-03,C,0,TA,,,,,,90.0,CNY,2800,10,00,,,,,,,91180,2015-11-04,1,,,,RVAA01,1,F2,100,,X123,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-04,,051MXMaN7jMWmnUCE6shIG,,,,20151103105609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:23.399543+00:00
800,17728,2015-11-04,00:51:59,I304043,,,2015-11-04,C,0,TA,,,,,,90.0,CNY,2800,10,00,,,,,,,91199,2015-11-05,1,,,,RVAA01,1,F2,100,,C2FTEST7,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-05,,051MXMaN7jMWqBixNk}hIG,,,,20151103235233.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:23.399543+00:00
800,17729,2015-11-04,07:23:30,C5212517,,,2015-11-04,C,0,TA,,,,,,90.0,CNY,2800,10,00,,,,,,,91201,2015-11-05,1,,,,RVAA01,1,F2,100,,X111,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-05,,051MXMaN7jMWrv6}D0nhIG,,,,20151104062344.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:23.399543+00:00
800,17730,2015-11-04,08:49:26,C5212517,,,2015-11-04,C,0,TA,,,,,,90.0,CNY,2800,10,00,,,,,,,91203,2015-11-05,1,,,,RVAA01,1,F2,100,,A111,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-05,,051MXMaN7jMWsH8jcHDhIG,,,,20151104074947.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:23.399543+00:00
800,17733,2015-11-04,08:53:43,C5212517,,,2015-11-04,C,0,TA,,,,,,90.0,CNY,2800,10,00,,,,,,,91206,2015-11-05,1,,,,RVAA01,1,F2,100,,A222,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-05,,051MXMaN7jMWsIIZyEtBIG,,,,20151104075402.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:23.399543+00:00
800,17734,2015-11-04,09:02:40,C5212517,,,2015-11-04,C,0,TA,,,,,,90.0,CNY,2800,10,00,,,,,,,91209,2015-11-05,1,,,,RVAA01,1,F2,100,,a333,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-05,,051MXMaN7jMWsKrKt14BIG,,,,20151104080251.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:23.399543+00:00
800,17741,2015-11-04,12:01:12,I048863,,,2015-11-04,C,0,TA,,,,,,90.0,CNY,2800,10,00,,,,,,,91217,2015-11-05,1,,,,RVAA01,1,F2,100,,1111,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-05,,051MXMaN7jMWt6hqdWIBIG,,,,20151104110146.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:23.399543+00:00
800,17744,2015-11-05,07:42:58,I306857,,,2015-11-05,C,0,TA,,,,,,90.0,CNY,2800,10,00,,,,,,,91230,2015-11-06,1,,,,RVAA01,1,F2,100,,12345,,,,,,,,,0000002800,,,CNY,,,,,,,,2800,0.0,,,,,,,,,,,,A,,,,,2800,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-11-06,,051MXMaN7jMWyGucBbXBIG,,,,20151105064326.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:23.399543+00:00
