mandt,vbeln,ernam,erzet,erdat,bzirk,vstel,vkorg,lfart,autlf,kzazu,wadat,lddat,tddat,lfdat,kodat,ablad,inco1,inco2,expkz,route,faksk,lifsk,vbtyp,knfak,tpqua,tpgrp,lprio,vsbed,kunnr,kunag,kdgrp,stzkl,stzzu,btgew,ntgew,gewei,volum,voleh,anzpk,berot,lfuhr,grulg,lstel,tragr,fkarv,fkdat,perfk,routa,stafo,kalsm,knumv,waerk,vkbur,vbeak,zukrl,verur,commn,stwae,stcur,exnum,aenam,aedat,lgnum,lispl,vkoiv,vtwiv,spaiv,fkaiv,pioiv,fkdiv,kuniv,kkber,knkli,grupp,sbgrp,ctlpc,cmwae,amtbl,bolnr,lifnr,traty,traid,cmfre,cmngv,xabln,bldat,wadat_ist,trspg,tpsid,lifex,ternr,kalsm_ch,klief,kalsp,knump,netwr,aulwe,werks,lcnum,abssc,kouhr,tduhr,lduhr,wauhr,lgtor,lgbzo,akwae,akkur,akprz,proli,xblnr,handle,tsegfl,tsegtp,tzonis,tzonrc,cont_dg,verursys,kzwab,vlstk,tcode,vsart,trmtyp,sdabw,vbund,xwoff,dirta,prvbe,folar,podat,potim,vganz,imwrk,spe_loekz,spe_loc_seq,spe_acc_app_sts,spe_shp_inf_sts,spe_ret_canc,spe_wauhr_ist,spe_wazone_ist,spe_rev_vlstk,spe_le_scenario,spe_orig_sys,spe_chng_sys,spe_georoute,spe_georouteind,spe_carrier_ind,spe_gts_rel,spe_gts_rt_cde,spe_rel_tmstmp,spe_unit_system,spe_inv_bfr_gi,spe_qi_status,spe_red_ind,sakes,spe_lifex_type,spe_ttype,spe_pro_number,loc_guid,spe_billing_ind,printer_profile,msr_active,prtnr,stge_loc_change,tm_ctrl_key,dlv_split_initia,dlv_version,handoverloc,handoverdate,handovertime,handovertzone,incov,inco2_l,inco3_l,bev1_luleinh,bev1_rpfaess,bev1_rpkist,bev1_rpcont,bev1_rpsonst,bev1_rpflgnr,borgr_grp,fsh_transaction,fsh_vas_last_item,fsh_vas_cg,operation_flag,is_deleted,recordstamp
250,180003165,MOUNIKAPALI,08:28:50,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOE20WzbAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:28:50.535938+00:00
250,180003176,MOUNIKAPALI,08:28:51,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOEdk2K5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:28:51.536747+00:00
250,180003183,MOUNIKAPALI,08:28:52,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOEdk2bbAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:28:52.493694+00:00
250,180003194,MOUNIKAPALI,08:28:53,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOFDuY4bAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:28:53.526646+00:00
250,180003195,MOUNIKAPALI,08:28:53,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOFDuY75Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:28:53.879402+00:00
250,180003196,MOUNIKAPALI,08:28:53,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOFDuY9bAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:28:53.879402+00:00
250,180003203,MOUNIKAPALI,08:28:54,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOFDuYR5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:28:54.481501+00:00
250,180003212,MOUNIKAPALI,08:28:55,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOFpqr25Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:28:55.435653+00:00
250,180003223,MOUNIKAPALI,08:28:56,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOFpqrTbAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:28:56.639522+00:00
250,180003224,MOUNIKAPALI,08:28:56,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOFpqrW5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:28:56.639522+00:00
250,180003225,MOUNIKAPALI,08:28:56,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOFpqrYbAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:28:56.639522+00:00
250,180003232,MOUNIKAPALI,08:28:57,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOGQC9X5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:28:57.539289+00:00
250,180003241,MOUNIKAPALI,08:28:58,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOGQC9tbAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:28:58.539866+00:00
250,180003242,MOUNIKAPALI,08:28:58,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOGQC9w5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:28:58.539866+00:00
250,180003243,MOUNIKAPALI,08:28:58,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOGQC9ybAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:28:58.539866+00:00
250,180003250,MOUNIKAPALI,08:28:59,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOH08usbAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:28:59.450908+00:00
250,180003261,MOUNIKAPALI,08:29:00,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOH08vI5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:00.381665+00:00
250,180003262,MOUNIKAPALI,08:29:00,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOH08vKbAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:00.677469+00:00
250,180003263,MOUNIKAPALI,08:29:00,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOH08vN5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:00.677469+00:00
250,180003265,MOUNIKAPALI,08:29:00,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOH08vS5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:00.990983+00:00
250,180003272,MOUNIKAPALI,08:29:01,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOHcDT85Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:01.589964+00:00
250,180003283,MOUNIKAPALI,08:29:02,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOHcDTZbAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:02.854606+00:00
250,180003284,MOUNIKAPALI,08:29:02,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOHcDTc5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:02.854606+00:00
250,180003285,MOUNIKAPALI,08:29:02,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOHcDTebAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:02.854606+00:00
250,180003292,MOUNIKAPALI,08:29:03,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOICTqibAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:03.793948+00:00
250,180003301,MOUNIKAPALI,08:29:04,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOICTr35Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:04.527274+00:00
250,180003302,MOUNIKAPALI,08:29:04,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOICTr5bAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:04.853535+00:00
250,180003303,MOUNIKAPALI,08:29:04,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOICTr85Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:04.853535+00:00
250,180003310,MOUNIKAPALI,08:29:05,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOIofKj5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:05.451449+00:00
250,180003321,MOUNIKAPALI,08:29:06,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOIofL8bAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:06.699143+00:00
250,180003322,MOUNIKAPALI,08:29:06,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOIofLB5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:06.699143+00:00
250,180003326,MOUNIKAPALI,08:29:06,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOIofLL5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:07.296107+00:00
250,180003337,MOUNIKAPALI,08:29:08,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOJOru5bAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:08.195167+00:00
250,180003338,MOUNIKAPALI,08:29:08,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOJOru85Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:08.481969+00:00
250,180003339,MOUNIKAPALI,08:29:08,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOJOruAbAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:08.481969+00:00
250,180003346,MOUNIKAPALI,08:29:08,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOJ{xka5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:09.130211+00:00
250,180003355,MOUNIKAPALI,08:29:09,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOJ{xkwbAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:10.026301+00:00
250,180003356,MOUNIKAPALI,08:29:10,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOJ{xkz5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:10.306582+00:00
250,180003357,MOUNIKAPALI,08:29:10,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOJ{xk}bAm,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:10.306582+00:00
250,180003364,MOUNIKAPALI,08:29:10,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOJ{xlH5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:11.234669+00:00
250,180003375,MOUNIKAPALI,08:29:12,2022-03-10,,,,EL,,X,,,,2019-01-08,,,CFR,Cost and Freight,,,,,7.0,,,,,,,,,,,,75.0,KG,,,,,,10.0,,,F2,,,,,E10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000916521,,,,,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,GW4AW00F7joeYOKbDjY5Am,,IDHDR,PST,PST,,,I,,VL31N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-10 08:29:12.197544+00:00
