mandt,vbeln,fkart,fktyp,vbtyp,waerk,vkorg,vtweg,kalsm,knumv,vsbed,fkdat,belnr,gjahr,poper,konda,kdgrp,bzirk,pltyp,inco1,inco2,expkz,rfbsk,mrnkz,kurrf,cpkur,valtg,valdt,zterm,zlsch,ktgrd,land1,regio,counc,cityc,bukrs,taxk1,taxk2,taxk3,taxk4,taxk5,taxk6,taxk7,taxk8,taxk9,netwr,zukri,ernam,erzet,erdat,stafo,kunrg,kunag,maber,stwae,exnum,stceg,aedat,sfakn,knuma,fkart_rl,fkdat_rl,kurst,mschl,mansp,spart,kkber,knkli,cmwae,cmkuf,hityp_pr,bstnk_vf,vbund,fkart_ab,kappl,landtx,stceg_h,stceg_l,xblnr,zuonr,mwsbk,logsys,fksto,xegdr,rplnr,lcnum,j_1afitp,kurrf_dat,akwae,akkur,kidno,bvtyp,numpg,bupla,vkont,fkk_docstat,nrzas,spe_billing_ind,vtref,fk_source_sys,fktyp_crm,stgrd,vbtyp_ext,j_1tpbupl,incov,inco2_l,inco3_l,glo_log_ref1_hd,dpc_rel,mndid,pay_type,sepon,mndvg,sppaym,sppord,operation_flag,is_deleted,recordstamp
800,90036943,LR,R,3,EUR,1000,10,RVAA01,75576,,2004-03-31,,0,0,,,,,,,,,,1.0,,0,,ZB01,,,,,,,1000,,,,,,,,,,613033.6,,MICHALSKY,11:18:53,2008-07-24,,1050,,,EUR,,,,,,LR,2004-03-31,,,,0,,,,,,,,,,,,,90036943,,98085.38,T90CLNT090,,,,,,2004-03-31,,,90036943,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036936,LR,R,3,EUR,1000,10,RVAA01,75569,,2003-08-31,,0,0,,,,,,,,,,1.0,,0,,ZB01,,,,,,,1000,,,,,,,,,,112995.6,,MICHALSKY,11:18:52,2008-07-24,,1050,,,EUR,,,,,,LR,2003-08-31,,,,0,,,,,,,,,,,,,90036936,,18079.3,T90CLNT090,,,,,,2003-08-31,,,90036936,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036894,LR,R,3,DEM,1000,10,RVAA01,75527,,1998-01-30,,0,0,,,,,,,,,,-1.95583,,0,,ZB01,,,,,,,1000,,,,,,,,,,496980.0,,MICHALSKY,11:18:50,2008-07-24,,1050,,,EUR,,,,,,LR,1998-01-30,,,,0,,,,,,,,,,,,,90036894,,74547.0,T90CLNT090,,,,,,1998-01-30,,,90036894,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036890,LR,R,3,DEM,1000,10,RVAA01,75523,,1997-09-30,,0,0,,,,,,,,,,-1.95583,,0,,ZB01,,,,,,,1000,,,,,,,,,,67100.0,,MICHALSKY,11:18:50,2008-07-24,,1050,,,EUR,,,,,,LR,1997-09-30,,,,0,,,,,,,,,,,,,90036890,,10065.0,T90CLNT090,,,,,,1997-09-30,,,90036890,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036922,LR,R,3,EUR,1000,10,RVAA01,75555,,2001-12-31,,0,0,,,,,,,,,,1.0,,0,,ZB01,,,,,,,1000,,,,,,,,,,203865.6,,MICHALSKY,11:18:52,2008-07-24,,1050,,,EUR,,,,,,LR,2001-12-31,,,,0,,,,,,,,,,,,,90036922,,32618.5,T90CLNT090,,,,,,2001-12-31,,,90036922,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036919,LR,R,3,EUR,1000,10,RVAA01,75552,,2001-08-31,,0,0,,,,,,,,,,1.0,,0,,ZB01,,,,,,,1000,,,,,,,,,,405834.1,,MICHALSKY,11:18:52,2008-07-24,,1050,,,EUR,,,,,,LR,2001-08-31,,,,0,,,,,,,,,,,,,90036919,,64933.46,T90CLNT090,,,,,,2001-08-31,,,90036919,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036930,LR,R,3,EUR,1000,10,RVAA01,75563,,2002-12-31,,0,0,,,,,,,,,,1.0,,0,,ZB01,,,,,,,1000,,,,,,,,,,371597.9,,MICHALSKY,11:18:52,2008-07-24,,1050,,,EUR,,,,,,LR,2002-12-31,,,,0,,,,,,,,,,,,,90036930,,59455.66,T90CLNT090,,,,,,2002-12-31,,,90036930,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036939,LR,R,3,EUR,1000,10,RVAA01,75572,,2003-11-30,,0,0,,,,,,,,,,1.0,,0,,ZB01,,,,,,,1000,,,,,,,,,,120564.0,,MICHALSKY,11:18:52,2008-07-24,,1050,,,EUR,,,,,,LR,2003-11-30,,,,0,,,,,,,,,,,,,90036939,,19290.24,T90CLNT090,,,,,,2003-11-30,,,90036939,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036958,LR,R,3,EUR,1000,10,RVAA01,75591,,2005-10-31,,0,0,,,,,,,,C,,1.0,,0,,ZB01,,,,,,,1000,,,,,,,,,,647004.1,,MICHALSKY,11:18:53,2008-07-24,,1050,,,EUR,,,,,,LR,2005-10-31,,,,0,,,,,,,,,,,,,90036958,,103520.65,T90CLNT090,,,,,,2005-10-31,,,90036958,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036889,LR,R,3,DEM,1000,10,RVAA01,75522,,1997-08-31,,0,0,,,,,,,,,,-1.95583,,0,,ZB01,,,,,,,1000,,,,,,,,,,61000.0,,MICHALSKY,11:18:50,2008-07-24,,1050,,,EUR,,,,,,LR,1997-08-31,,,,0,,,,,,,,,,,,,90036889,,9150.0,T90CLNT090,,,,,,1997-08-31,,,90036889,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036918,LR,R,3,EUR,1000,10,RVAA01,75551,,2001-07-31,,0,0,,,,,,,,,,1.0,,0,,ZB01,,,,,,,1000,,,,,,,,,,669955.4,,MICHALSKY,11:18:51,2008-07-24,,1050,,,EUR,,,,,,LR,2001-07-31,,,,0,,,,,,,,,,,,,90036918,,107192.87,T90CLNT090,,,,,,2001-07-31,,,90036918,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036910,LR,R,3,EUR,1000,10,RVAA01,75543,,2000-11-30,,0,0,,,,,,,,,,1.0,,0,,ZB01,,,,,,,1000,,,,,,,,,,625820.4,,MICHALSKY,11:18:51,2008-07-24,,1050,,,EUR,,,,,,LR,2000-11-30,,,,0,,,,,,,,,,,,,90036910,,100131.27,T90CLNT090,,,,,,2000-11-30,,,90036910,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036899,LR,R,3,DEM,1000,10,RVAA01,75532,,1999-03-31,,0,0,,,,,,,,,,-1.95583,,0,,ZB01,,,,,,,1000,,,,,,,,,,2605020.0,,MICHALSKY,11:18:50,2008-07-24,,1050,,,EUR,,,,,,LR,1999-03-31,,,,0,,,,,,,,,,,,,90036899,,416803.2,T90CLNT090,,,,,,1999-03-31,,,90036899,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036913,LR,R,3,EUR,1000,10,RVAA01,75546,,2001-02-28,,0,0,,,,,,,,,,1.0,,0,,ZB01,,,,,,,1000,,,,,,,,,,442802.3,,MICHALSKY,11:18:51,2008-07-24,,1050,,,EUR,,,,,,LR,2001-02-28,,,,0,,,,,,,,,,,,,90036913,,70848.37,T90CLNT090,,,,,,2001-02-28,,,90036913,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036942,LR,R,3,EUR,1000,10,RVAA01,75575,,2004-02-29,,0,0,,,,,,,,,,1.0,,0,,ZB01,,,,,,,1000,,,,,,,,,,480808.8,,MICHALSKY,11:18:52,2008-07-24,,1050,,,EUR,,,,,,LR,2004-02-29,,,,0,,,,,,,,,,,,,90036942,,76929.41,T90CLNT090,,,,,,2004-02-29,,,90036942,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036920,LR,R,3,EUR,1000,10,RVAA01,75553,,2001-09-30,,0,0,,,,,,,,,,1.0,,0,,ZB01,,,,,,,1000,,,,,,,,,,120564.0,,MICHALSKY,11:18:52,2008-07-24,,1050,,,EUR,,,,,,LR,2001-09-30,,,,0,,,,,,,,,,,,,90036920,,19290.24,T90CLNT090,,,,,,2001-09-30,,,90036920,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036978,LR,R,3,EUR,1000,10,RVAA01,75611,,2008-06-30,,0,0,,,,,,,,C,,1.0,,0,,0002,,,,,,,1000,,,,,,,,,,179126.2,,MICHALSKY,11:18:56,2008-07-24,,1050,,,EUR,,,,,,LR,2008-06-30,,,,0,,,,,,,,,,,,,90036978,,34033.97,T90CLNT090,,,,,,2008-06-30,,,90036978,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036934,LR,R,3,EUR,1000,10,RVAA01,75567,,2003-06-30,,0,0,,,,,,,,,,1.0,,0,,ZB01,,,,,,,1000,,,,,,,,,,534069.0,,MICHALSKY,11:18:52,2008-07-24,,1050,,,EUR,,,,,,LR,2003-06-30,,,,0,,,,,,,,,,,,,90036934,,85451.04,T90CLNT090,,,,,,2003-06-30,,,90036934,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036959,LR,R,3,EUR,1000,10,RVAA01,75592,,2006-11-30,,0,0,,,,,,,,C,,1.0,,0,,0002,,,,,,,1000,,,,,,,,,,193513.5,,MICHALSKY,11:18:53,2008-07-24,,1050,,,EUR,,,,,,LR,2006-11-30,,,,0,,,,,,,,,,,,,90036959,,30962.16,T90CLNT090,,,,,,2006-11-30,,,90036959,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036961,LR,R,3,EUR,1000,10,RVAA01,75594,,2007-01-31,,0,0,,,,,,,,C,,1.0,,0,,0002,,,,,,,1000,,,,,,,,,,171875.9,,MICHALSKY,11:18:53,2008-07-24,,1050,,,EUR,,,,,,LR,2007-01-31,,,,0,,,,,,,,,,,,,90036961,,32656.42,T90CLNT090,,,,,,2007-01-31,,,90036961,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036898,LR,R,3,DEM,1000,10,RVAA01,75531,,1999-01-31,,0,0,,,,,,,,,,-1.95583,,0,,ZB01,,,,,,,1000,,,,,,,,,,583730.0,,MICHALSKY,11:18:50,2008-07-24,,1050,,,EUR,,,,,,LR,1999-01-31,,,,0,,,,,,,,,,,,,90036898,,93396.8,T90CLNT090,,,,,,1999-01-31,,,90036898,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036916,LR,R,3,EUR,1000,10,RVAA01,75549,,2001-05-31,,0,0,,,,,,,,,,1.0,,0,,ZB01,,,,,,,1000,,,,,,,,,,887496.0,,MICHALSKY,11:18:51,2008-07-24,,1050,,,EUR,,,,,,LR,2001-05-31,,,,0,,,,,,,,,,,,,90036916,,141999.36,T90CLNT090,,,,,,2001-05-31,,,90036916,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036885,LR,R,3,DEM,1000,10,RVAA01,75518,,1997-04-30,,0,0,,,,,,,,,,-1.95583,,0,,ZB01,,,,,,,1000,,,,,,,,,,990000.0,,MICHALSKY,11:18:49,2008-07-24,,1050,,,EUR,,,,,,LR,1997-04-30,,,,0,,,,,,,,,,,,,90036885,,148500.0,T90CLNT090,,,,,,1997-04-30,,,90036885,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036906,LR,R,3,DEM,1000,10,RVAA01,75539,,2000-06-30,,0,0,,,,,,,,,,-1.95583,,0,,ZB01,,,,,,,1000,,,,,,,,,,1336330.0,,MICHALSKY,11:18:51,2008-07-24,,1050,,,EUR,,,,,,LR,2000-06-30,,,,0,,,,,,,,,,,,,90036906,,213812.8,T90CLNT090,,,,,,2000-06-30,,,90036906,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036908,LR,R,3,EUR,1000,10,RVAA01,75541,,2000-09-30,,0,0,,,,,,,,,,1.0,,0,,ZB01,,,,,,,1000,,,,,,,,,,918422.8,,MICHALSKY,11:18:51,2008-07-24,,1050,,,EUR,,,,,,LR,2000-09-30,,,,0,,,,,,,,,,,,,90036908,,146947.65,T90CLNT090,,,,,,2000-09-30,,,90036908,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036979,LR,R,3,EUR,1000,10,RVPS01,75612,,2001-11-23,,0,0,,,,,,,,C,,1.0,,0,,ZB01,,,,,,,1000,,,,,,,,,,344000.0,,MICHALSKY,11:19:15,2008-07-24,,1600,,,EUR,,,,,,LR,2001-11-23,,,,0,,,,,,,,,,,,,90036979,,55040.0,T90CLNT090,,,,,,2001-11-23,,,90036979,,0,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-05-19 21:26:24.295236+00:00
800,90036979,LR,R,3,EUR,1000,10,RVPS01,75612,,2001-11-23,,0,0,,,,,,,,C,,1.0,,0,,ZB01,,,,,,,1000,,,,,,,,,,344000.0,,MICHALSKY,11:19:15,2008-07-24,,1600,,,EUR,,,,,,LR,2001-11-23,,,,0,,,,,,,,,,,,,90036979,,55040.0,T90CLNT090,,,,,,2001-11-23,,,90036979,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90036980,LR,R,3,USD,3020,14,ZSPUS1,75613,,2003-12-05,,0,0,,,,,,,,C,,1.0,,0,,ZB01,,,,,,,3000,,,,,,,,,,300000.0,,MICHALSKY,11:19:16,2008-07-24,,300286,,,USD,,,,,,LR,2003-12-05,,,,0,,,,,,,,,,,,,90036980,,,T90CLNT090,,,,,,2003-12-05,,,90036980,,0,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-05-19 21:26:24.295236+00:00
800,90036980,LR,R,3,USD,3020,14,ZSPUS1,75613,,2003-12-05,,0,0,,,,,,,,C,,1.0,,0,,ZB01,,,,,,,3000,,,,,,,,,,300000.0,,MICHALSKY,11:19:16,2008-07-24,,300286,,,USD,,,,,,LR,2003-12-05,,,,0,,,,,,,,,,,,,90036980,,,T90CLNT090,,,,,,2003-12-05,,,90036980,,0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-06 06:54:41.719705+00:00
800,90037023,LR,R,3,USD,3020,10,RVCXUS,75656,,2004-01-27,,0,0,,,,,,,,C,,1.0,,0,,ZB01,,,,,,,3000,,,,,,,,,,17133.6,,MICHALSKY,11:19:17,2008-07-24,,300700,,,USD,,,,,,LR,2004-01-27,,,,0,,,,,,,,,,,,,90037023,,1113.68,T90CLNT090,,,,,,2004-01-27,,,90037023,,0,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-05-19 21:26:24.295236+00:00
800,90037061,LR,R,3,USD,3020,30,RVCXUS,75694,,2005-06-14,,0,0,,,,,,,,C,,1.0,,0,,ZB01,,,,,,,3000,,,,,,,,,,4716.8,,MICHALSKY,11:19:18,2008-07-24,,300700,,,USD,,,,,,LR,2005-06-14,,,,0,,,,,,,,,,,,,90037061,,306.59,T90CLNT090,,,,,,2005-06-14,,,90037061,,0,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-05-19 21:26:24.295236+00:00
800,90037003,LR,R,3,USD,3020,30,RVCXUS,75636,,2003-03-17,,0,0,,,,,,,,C,,1.0,,0,,ZB01,,,,,,,3000,,,,,,,,,,4716.8,,MICHALSKY,11:19:16,2008-07-24,,300700,,,USD,,,,,,LR,2003-03-17,,,,0,,,,,,,,,,,,,90037003,,306.59,T90CLNT090,,,,,,2003-03-17,,,90037003,,0,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-05-19 21:26:24.295236+00:00
800,90037035,LR,R,3,USD,3020,10,RVCXUS,75668,,2004-06-11,,0,0,,,,,,,,C,,1.0,,0,,ZB01,,,,,,,3000,,,,,,,,,,152266.35,,MICHALSKY,11:19:17,2008-07-24,,300700,,,USD,,,,,,LR,2004-06-11,,,,0,,,,,,,,,,,,,90037035,,4196.98,T90CLNT090,,,,,,2004-06-11,,,90037035,,0,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-05-19 21:26:24.295236+00:00
800,90037044,LR,R,3,USD,3020,10,RVCXUS,75677,,2004-10-14,,0,0,,,,,,,,C,,1.0,,0,,ZB01,,,,,,,3000,,,,,,,,,,154064.85,,MICHALSKY,11:19:18,2008-07-24,,300700,,,USD,,,,,,LR,2004-10-14,,,,0,,,,,,,,,,,,,90037044,,4313.89,T90CLNT090,,,,,,2004-10-14,,,90037044,,0,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-05-19 21:26:24.295236+00:00
800,90036995,LR,R,3,USD,3020,10,RVCXUS,75628,,2003-01-14,,0,0,,,,,,,,C,,1.0,,0,,ZB01,,,,,,,3000,,,,,,,,,,154064.85,,MICHALSKY,11:19:16,2008-07-24,,300700,,,USD,,,,,,LR,2003-01-14,,,,0,,,,,,,,,,,,,90036995,,4313.89,T90CLNT090,,,,,,2003-01-14,,,90036995,,0,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-05-19 21:26:24.295236+00:00
