mandt,mblnr,mjahr,zeile,line_id,parent_id,line_depth,maa_urzei,bwart,xauto,matnr,werks,lgort,charg,insmk,zusch,zustd,sobkz,lifnr,kunnr,kdauf,kdpos,kdein,plpla,shkzg,waers,dmbtr,bnbtr,bualt,shkum,dmbum,bwtar,menge,meins,erfmg,erfme,bpmng,bprme,ebeln,ebelp,lfbja,lfbnr,lfpos,sjahr,smbln,smblp,sgtxt,equnr,wempf,ablad,gsber,kokrs,pargb,parbu,kostl,projn,aufnr,anln1,anln2,xskst,xsauf,xspro,xserg,gjahr,xruem,xruej,bukrs,belnr,buzei,belum,buzum,rsnum,rspos,kzear,pbamg,kzstr,ummat,umwrk,umlgo,umcha,umzst,umzus,umbar,umsok,kzbew,kzvbr,kzzug,weunb,lgnum,lgtyp,lgpla,bestq,bwlvs,tbnum,tbpos,xblvs,vschn,nschn,dypla,ubnum,tbpri,tanum,weanz,grund,evers,evere,imkey,kstrg,paobjnr,prctr,ps_psp_pnr,nplnr,aufpl,aplzl,aufps,vptnr,fipos,bstmg,bstme,xwsbr,emlif,exbwr,vkwrt,aktnr,zekkn,vfdat,cuobj_ch,exvkw,pprctr,rsart,geber,fistl,matbf,ummab,bustm,bustw,mengu,wertu,lbkum,salk3,vprsv,fkber,dabrbz,vkwra,dabrz,xbeau,lsmng,lsmeh,kzbws,qinspst,urzei,j_1bexbase,mwskz,txjcd,ematn,j_1agirupd,vkmws,hsdat,berkz,mat_kdauf,mat_kdpos,mat_pspnr,xwoff,bemot,prznr,llief,lstar,xobew,grant_nbr,zustd_t156m,kblnr,kblpos,xmacc,vgart_mkpf,budat_mkpf,cpudt_mkpf,cputm_mkpf,usnam_mkpf,xblnr_mkpf,tcode2_mkpf,vbeln_im,vbelp_im,disub_owner,oinavnw,oicondcod,condi,oiknumv,oiexgptr,oimatpst,oimatie,oiexgtyp,oifeetot,oifeepst,oifeedt,oimatref,oiexgnum,oinetcyc,oij1bnffim,oitrknr,oitrkjr,oiextnr,oiitmnr,oiftind,oipriop,oitrind,oighndl,oiumbar,oisbrel,oibasprod,oibasval,oiglerf,oiglsku,oiglbpr,oiglbst,oiglcalc,oibbswqty,oiastbw,oivbeln,oiposnr,oipipeval,oic_lifnr,oic_dcityc,oic_dcounc,oic_dregio,oic_dland1,oic_ocityc,oic_ocounc,oic_oregio,oic_oland1,oic_porgin,oic_pdestn,oic_ptrip,oic_pbatch,oic_aorgin,oic_adestn,oic_truckn,oia_baselo,oicertf1,oidatfm1,oidatto1,oih_lictp,oih_licin,oih_lcfol,oih_folqty,oid_extbol,oid_miscdl,oibomhead,oib_timestamp,oitaxfrom,oitaxto,oihantyp,oitaxgrp,oiinvrec,oioilcon,oioilcon2,oifutdt,oifutdt2,oiuomqt,oitaxqt,oifutqt,oifutqt2,oitaxgrp2,oiedbal_gi,oiedbalm_gi,oicertf1_gi,oidatfm1_gi,oidatto1_gi,oih_lictp_gi,oih_licin_gi,oih_lcfol_gi,oih_folqty_gi,oihantyp_gi,oio_vstel,oio_sproc,oic_mot,sakto,zzregion,zzspreg,zzstate,zzuserfld1,operation_flag,is_deleted,recordstamp
250,5105631327,2018,1,96,,,,101,,000000006666666724,1000.0,,,,,,,,,,,,,S,EUR,130517409.71,,,,,,1106286.0,EA,,,,,4500039729,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-09-28,2022-03-23,09:24:57,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:24:57.384525+00:00
250,5105631408,2018,1,97,,,,161,,000000006666666723,1000.0,,,,,,,,,,,,,S,EUR,196713803.71,,,,,,1667377.0,EA,,,,,4500038904,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-09-23,2022-03-23,09:25:08,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:08.820349+00:00
250,5105631417,2018,1,98,,,,101,,000000006666666723,1000.0,,,,,,,,,,,,,S,EUR,151242604.97,,,,,,1281956.0,EA,,,,,4500038906,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-09-22,2022-03-23,09:25:09,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:10.001105+00:00
250,5105631441,2018,1,99,,,,101,,000000006666666725,1000.0,,,,,,,,,,,,,S,EUR,113689027.79,,,,,,963646.0,EA,,,,,4500037317,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-09-25,2022-03-23,09:25:13,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:13.530804+00:00
250,5105631443,2018,1,100,,,,101,,000000006666666724,1000.0,,,,,,,,,,,,,S,EUR,233555501.63,,,,,,1979653.0,EA,,,,,4500039730,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-09-25,2022-03-23,09:25:13,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:13.758482+00:00
250,5105631463,2018,1,101,,,,201,,000000006666666728,1000.0,,,,,,,,,,,,,S,EUR,132925458.67,,,,,,1126697.0,EA,,,,,4500042764,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-08-18,2022-03-23,09:25:16,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:16.684638+00:00
250,5105631464,2018,1,102,,,,101,,000000006666666723,1000.0,,,,,,,,,,,,,S,EUR,157502517.65,,,,,,1335016.0,EA,,,,,4500038908,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-08-18,2022-03-23,09:25:16,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:16.883403+00:00
250,5105631473,2018,1,103,,,,101,,000000006666666726,1000.0,,,,,,,,,,,,,S,EUR,83640975.01,,,,,,708954.0,EA,,,,,4500038259,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-08-21,2022-03-23,09:25:17,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:18.153121+00:00
250,5105631489,2018,1,104,,,,101,,000000006666666726,1000.0,,,,,,,,,,,,,S,EUR,89030092.07,,,,,,754633.0,EA,,,,,4500038260,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-08-15,2022-03-23,09:25:20,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:20.438412+00:00
250,5105631490,2018,1,105,,,,101,,000000006666666723,1000.0,,,,,,,,,,,,,S,EUR,217071733.45,,,,,,1839934.0,EA,,,,,4500038911,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-08-15,2022-03-23,09:25:20,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:20.640555+00:00
250,5105631507,2018,1,106,,,,311,,000000006666666723,1000.0,,,,,,,,,,,,,S,EUR,23663378.36,,,,,,2005745.0,EA,,,,,4500038910,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-08-24,2022-03-23,09:25:22,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:23.113044+00:00
250,5105631532,2018,1,107,,,,101,,000000006666666728,1000.0,,,,,,,,,,,,,S,EUR,15080065.94,,,,,,1278210.0,EA,,,,,4500042762,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-08-05,2022-03-23,09:25:26,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:26.690894+00:00
250,5105631533,2018,1,108,,,,101,,000000006666666726,1000.0,,,,,,,,,,,,,S,EUR,76787986.93,,,,,,650867.0,EA,,,,,4500038263,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-08-05,2022-03-23,09:25:26,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:26.907161+00:00
250,5105631541,2018,1,109,,,,161,,000000006666666728,1000.0,,,,,,,,,,,,,S,EUR,2214506.05,,,,,,1877050.0,EA,,,,,4500042767,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-08-04,2022-03-23,09:25:27,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:28.032946+00:00
250,5105631553,2018,1,110,,,,101,,000000006666666724,1000.0,,,,,,,,,,,,,S,EUR,22302502.13,,,,,,1890395.0,EA,,,,,4500039741,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-08-02,2022-03-23,09:25:29,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:29.713861+00:00
250,5105631577,2018,1,111,,,,101,,000000006666666725,1000.0,,,,,,,,,,,,,S,EUR,8711318.55,,,,,,738385.0,EA,,,,,4500037327,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-08-10,2022-03-23,09:25:33,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:47.717432+00:00
250,5105631596,2018,1,112,,,,101,,000000006666666725,1000.0,,,,,,,,,,,,,S,EUR,106706853.79,,,,,,904464.0,EA,,,,,4500037330,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-08-07,2022-03-23,09:25:35,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:47.717432+00:00
250,5105631610,2018,1,113,,,,101,,000000006666666726,1000.0,,,,,,,,,,,,,S,EUR,58293755.65,,,,,,494107.0,EA,,,,,4500038261,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-09-06,2022-03-23,09:25:37,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:47.717432+00:00
250,5105631643,2018,1,114,,,,101,,000000006666666726,1000.0,,,,,,,,,,,,,S,EUR,65264485.78,,,,,,553192.0,EA,,,,,4500038264,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-09-10,2022-03-23,09:25:42,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:47.717432+00:00
250,5105631554,2018,1,115,,,,101,,000000006666666723,1000.0,,,,,,,,,,,,,S,EUR,133090745.84,,,,,,1128098.0,EA,,,,,4500038912,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-08-02,2022-03-23,09:25:29,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:47.717432+00:00
250,5105631645,2018,1,116,,,,101,,000000006666666724,1000.0,,,,,,,,,,,,,S,EUR,126432421.46,,,,,,1071661.0,EA,,,,,4500039727,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-09-10,2022-03-23,09:25:43,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:47.717432+00:00
250,5105631563,2018,1,117,,,,101,,000000006666666724,1000.0,,,,,,,,,,,,,S,EUR,122932604.09,,,,,,1041996.0,EA,,,,,4500039732,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-08-01,2022-03-23,09:25:30,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:47.717432+00:00
250,5105631564,2018,1,118,,,,101,,000000006666666724,1000.0,,,,,,,,,,,,,S,EUR,237775338.74,,,,,,2015421.0,EA,,,,,4500039735,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-08-01,2022-03-23,09:25:31,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:47.717432+00:00
250,5105631630,2018,1,119,,,,101,,000000006666666728,1000.0,,,,,,,,,,,,,S,EUR,175055048.53,,,,,,1483794.0,EA,,,,,4500042761,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-09-04,2022-03-23,09:25:40,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:47.717432+00:00
250,5105631569,2018,1,120,,,,101,,000000006666666728,1000.0,,,,,,,,,,,,,S,EUR,140774063.09,,,,,,1193223.0,EA,,,,,4500042766,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-08-12,2022-03-23,09:25:31,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:47.717432+00:00
250,5105631600,2018,1,121,,,,311,,000000006666666728,1000.0,,,,,,,,,,,,,S,EUR,20867712.68,,,,,,1768780.0,EA,,,,,4500042769,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-08-06,2022-03-23,09:25:36,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:47.717432+00:00
250,5105631677,2018,1,122,,,,101,,000000006666666726,1000.0,,,,,,,,,,,,,S,EUR,83448670.87,,,,,,707324.0,EA,,,,,4500038258,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-09-03,2022-03-23,09:25:47,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:48.047492+00:00
250,5105631678,2018,1,123,,,,101,,000000006666666725,1000.0,,,,,,,,,,,,,S,EUR,69855835.6,,,,,,592109.0,EA,,,,,4500037326,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-08-29,2022-03-23,09:25:48,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:48.271664+00:00
250,5105631701,2018,1,124,,,,101,,000000006666666725,1000.0,,,,,,,,,,,,,S,EUR,72642240.01,,,,,,615727.0,EA,,,,,4500037324,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-08-26,2022-03-23,09:25:51,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:51.651019+00:00
250,5105631702,2018,1,125,,,,101,,000000006666666724,1000.0,,,,,,,,,,,,,S,EUR,231798101.35,,,,,,1964757.0,EA,,,,,4500039733,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-08-26,2022-03-23,09:25:51,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:51.651019+00:00
250,5105631723,2018,1,126,,,,101,,000000006666666724,1000.0,,,,,,,,,,,,,S,EUR,146334366.23,,,,,,1240353.0,EA,,,,,4500039731,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-09-02,2022-03-23,09:25:54,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:25:54.704025+00:00
250,5105631767,2018,1,127,,,,101,,000000006666666728,1000.0,,,,,,,,,,,,,S,EUR,113630392.72,,,,,,963149.0,EA,,,,,4500042756,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-11-05,2022-03-23,09:28:20,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:28:21.104602+00:00
250,5105631800,2018,1,128,,,,101,,000000006666666724,1000.0,,,,,,,,,,,,,S,EUR,134672122.96,,,,,,1141502.0,EA,,,,,4500039564,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-11-08,2022-03-23,09:28:25,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:28:25.741194+00:00
